Contract,Delivery Period,Open Price,High Price,Low Price,Last Price,Volume,Trade Unit,Traded Contracts,Settlement Price,Open Interest Contracts (prev. day),Open Interest EUA (prev. day),Contract Volume,Exchange Volume EUA,Exchange Traded Contracts,Exchange Number of Trades,TradeReg Volume EUA,TradeReg Traded Contracts,TradeReg Number of Trades,Exchange Volume,TradeReg Volume,Open Interest Contracts,Open Interest,Open Interest EUA,Trading Day,Contract Number
FEUA,2017-09,,,,,,,,4.82,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-29,8
FEUA,2017-12,,,,,,,,4.83,14807000.0,14807.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-29,9
FEUA,2018-03,,,,,,,,4.86,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-29,10
FEUA,2018-06,,,,,,,,4.86,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-29,11
FEUA,2018-09,,,,,,,,4.87,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-29,12
FEUA,2018-12,,,,,,,,4.89,3161000.0,3161.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-29,13
FEUA,2019-03,,,,,,,,4.9,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-29,14
FEUA,2019-12,,,,,,,,4.97,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-29,15
FEUA,2020-12,,,,,,,,5.09,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-29,16
FEUA,2016-04,,,,,,,,4.94,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,1
FEUA,2016-05,,,,,,,,4.94,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,2
FEUA,2016-06,,,,,,,,4.95,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,3
FEUA,2016-09,,,,,,,,4.96,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,4
FEUA,2016-12,4.79,4.96,4.75,4.94,,,,4.97,58879000.0,58879.0,1000.0,324000.0,324.0,21.0,0.0,0.0,0.0,,,,,,2016-03-30,5
FEUA,2017-03,,,,,,,,5.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,6
FEUA,2017-06,,,,,,,,5.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,7
FEUA,2017-09,,,,,,,,5.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,8
FEUA,2017-12,4.8,4.8,4.8,4.8,,,,5.01,14807000.0,14807.0,1000.0,73000.0,73.0,1.0,0.0,0.0,0.0,,,,,,2016-03-30,9
FEUA,2018-03,,,,,,,,5.03,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,10
FEUA,2018-06,,,,,,,,5.04,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,11
FEUA,2018-09,,,,,,,,5.05,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,12
FEUA,2018-12,,,,,,,,5.06,3161000.0,3161.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,13
FEUA,2019-03,,,,,,,,5.07,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,14
FEUA,2019-12,,,,,,,,5.14,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,15
FEUA,2020-12,,,,,,,,5.26,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-30,16
FEUA,2016-04,,,,,,,,5.2,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,1
FEUA,2016-05,,,,,,,,5.2,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,2
FEUA,2016-06,,,,,,,,5.2,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,3
FEUA,2016-09,,,,,,,,5.21,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,4
FEUA,2016-12,4.95,5.21,4.95,5.21,,,,5.22,59188000.0,59188.0,1000.0,89000.0,89.0,14.0,1700000.0,1700.0,4.0,,,,,,2016-03-31,5
FEUA,2017-03,,,,,,,,5.25,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,6
FEUA,2017-06,,,,,,,,5.25,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,7
FEUA,2017-09,,,,,,,,5.25,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,8
FEUA,2017-12,,,,,,,,5.26,14880000.0,14880.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,9
FEUA,2018-03,,,,,,,,5.28,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,10
FEUA,2018-06,,,,,,,,5.29,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,11
FEUA,2018-09,,,,,,,,5.3,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,12
FEUA,2018-12,,,,,,,,5.31,3161000.0,3161.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,13
FEUA,2019-03,,,,,,,,5.33,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,14
FEUA,2019-12,,,,,,,,5.39,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,15
FEUA,2020-12,,,,,,,,5.5,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-03-31,16
FEUA,2016-04,,,,,,,,5.17,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,1
FEUA,2016-05,,,,,,,,5.17,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,2
FEUA,2016-06,,,,,,,,5.17,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,3
FEUA,2016-09,,,,,,,,5.18,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,4
FEUA,2016-12,5.2,5.31,4.95,5.14,,,,5.19,60967000.0,60967.0,1000.0,164000.0,164.0,15.0,0.0,0.0,0.0,,,,,,2016-04-01,5
FEUA,2017-03,,,,,,,,5.22,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,6
FEUA,2017-06,,,,,,,,5.23,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,7
FEUA,2017-09,,,,,,,,5.23,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,8
FEUA,2017-12,5.19,5.19,5.19,5.19,,,,5.23,14880000.0,14880.0,1000.0,15000.0,15.0,1.0,0.0,0.0,0.0,,,,,,2016-04-01,9
FEUA,2018-03,,,,,,,,5.23,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,10
FEUA,2018-06,,,,,,,,5.26,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,11
FEUA,2018-09,,,,,,,,5.28,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,12
FEUA,2018-12,,,,,,,,5.3,3161000.0,3161.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,13
FEUA,2019-03,,,,,,,,5.31,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,14
FEUA,2019-12,,,,,,,,5.38,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,15
FEUA,2020-12,,,,,,,,5.48,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-01,16
FEUA,2016-04,,,,,,,,5.31,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,1
FEUA,2016-05,,,,,,,,5.31,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,2
FEUA,2016-06,,,,,,,,5.31,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,3
FEUA,2016-09,,,,,,,,5.32,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,4
FEUA,2016-12,5.19,5.28,5.11,5.27,,,,5.32,61131000.0,61131.0,1000.0,171000.0,171.0,22.0,300000.0,300.0,4.0,,,,,,2016-04-04,5
FEUA,2017-03,,,,,,,,5.36,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,6
FEUA,2017-06,,,,,,,,5.37,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,7
FEUA,2017-09,,,,,,,,5.37,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,8
FEUA,2017-12,,,,,,,,5.37,14895000.0,14895.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,9
FEUA,2018-03,,,,,,,,5.38,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,10
FEUA,2018-06,,,,,,,,5.4,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,11
FEUA,2018-09,,,,,,,,5.42,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,12
FEUA,2018-12,,,,,,,,5.43,3161000.0,3161.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,13
FEUA,2019-03,,,,,,,,5.44,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,14
FEUA,2019-12,,,,,,,,5.52,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,15
FEUA,2020-12,,,,,,,,5.62,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-04,16
FEUA,2016-04,,,,,,,,5.22,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,1
FEUA,2016-05,,,,,,,,5.22,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,2
FEUA,2016-06,,,,,,,,5.22,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,3
FEUA,2016-09,,,,,,,,5.22,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,4
FEUA,2016-12,5.33,5.33,5.2,5.22,,,,5.22,61602000.0,61602.0,1000.0,245000.0,245.0,29.0,0.0,0.0,0.0,,,,,,2016-04-05,5
FEUA,2017-03,,,,,,,,5.27,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,6
FEUA,2017-06,,,,,,,,5.27,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,7
FEUA,2017-09,,,,,,,,5.27,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,8
FEUA,2017-12,,,,,,,,5.27,14895000.0,14895.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,9
FEUA,2018-03,,,,,,,,5.3,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,10
FEUA,2018-06,,,,,,,,5.32,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,11
FEUA,2018-09,,,,,,,,5.34,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,12
FEUA,2018-12,,,,,,,,5.34,3161000.0,3161.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,13
FEUA,2019-03,,,,,,,,5.36,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,14
FEUA,2019-12,,,,,,,,5.41,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,15
FEUA,2020-12,,,,,,,,5.54,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-05,16
FEUA,2016-04,,,,,,,,5.3,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,1
FEUA,2016-05,,,,,,,,5.3,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,2
FEUA,2016-06,,,,,,,,5.3,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,3
FEUA,2016-09,,,,,,,,5.3,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,4
FEUA,2016-12,5.28,5.34,5.25,5.31,,,,5.3,61847000.0,61847.0,1000.0,579000.0,579.0,54.0,0.0,0.0,0.0,,,,,,2016-04-06,5
FEUA,2017-03,,,,,,,,5.35,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,6
FEUA,2017-06,,,,,,,,5.36,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,7
FEUA,2017-09,,,,,,,,5.36,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,8
FEUA,2017-12,5.34,5.34,5.34,5.34,,,,5.36,14895000.0,14895.0,1000.0,20000.0,20.0,2.0,0.0,0.0,0.0,,,,,,2016-04-06,9
FEUA,2018-03,,,,,,,,5.38,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,10
FEUA,2018-06,,,,,,,,5.39,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,11
FEUA,2018-09,,,,,,,,5.41,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,12
FEUA,2018-12,5.39,5.39,5.39,5.39,,,,5.41,3161000.0,3161.0,1000.0,20000.0,20.0,1.0,0.0,0.0,0.0,,,,,,2016-04-06,13
FEUA,2019-03,,,,,,,,5.44,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,14
FEUA,2019-12,,,,,,,,5.49,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,15
FEUA,2020-12,,,,,,,,5.62,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-06,16
FEUA,2016-04,,,,,,,,5.27,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,1
FEUA,2016-05,,,,,,,,5.27,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,2
FEUA,2016-06,,,,,,,,5.27,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,3
FEUA,2016-09,,,,,,,,5.27,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,4
FEUA,2016-12,5.29,5.31,5.22,5.26,,,,5.27,62426000.0,62426.0,1000.0,246000.0,246.0,19.0,100000.0,100.0,2.0,,,,,,2016-04-07,5
FEUA,2017-03,,,,,,,,5.31,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,6
FEUA,2017-06,,,,,,,,5.32,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,7
FEUA,2017-09,,,,,,,,5.32,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,8
FEUA,2017-12,5.26,5.26,5.26,5.26,,,,5.32,14915000.0,14915.0,1000.0,100000.0,100.0,1.0,0.0,0.0,0.0,,,,,,2016-04-07,9
FEUA,2018-03,,,,,,,,5.33,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,10
FEUA,2018-06,,,,,,,,5.35,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,11
FEUA,2018-09,,,,,,,,5.36,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,12
FEUA,2018-12,,,,,,,,5.37,3181000.0,3181.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,13
FEUA,2019-03,,,,,,,,5.4,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,14
FEUA,2019-12,,,,,,,,5.45,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,15
FEUA,2020-12,,,,,,,,5.58,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-07,16
FEUA,2016-04,,,,,,,,5.43,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,1
FEUA,2016-05,,,,,,,,5.43,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,2
FEUA,2016-06,,,,,,,,5.43,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,3
FEUA,2016-09,,,,,,,,5.43,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,4
FEUA,2016-12,5.28,5.45,5.25,5.45,,,,5.44,62772000.0,62772.0,1000.0,311000.0,311.0,22.0,200000.0,200.0,2.0,,,,,,2016-04-08,5
FEUA,2017-03,,,,,,,,5.46,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,6
FEUA,2017-06,,,,,,,,5.47,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,7
FEUA,2017-09,,,,,,,,5.47,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,8
FEUA,2017-12,,,,,,,,5.47,15015000.0,15015.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,9
FEUA,2018-03,,,,,,,,5.47,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,10
FEUA,2018-06,,,,,,,,5.5,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,11
FEUA,2018-09,,,,,,,,5.52,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,12
FEUA,2018-12,,,,,,,,5.54,3181000.0,3181.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,13
FEUA,2019-03,,,,,,,,5.55,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,14
FEUA,2019-12,,,,,,,,5.61,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,15
FEUA,2020-12,,,,,,,,5.7,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-08,16
FEUA,2016-04,,,,,,,,5.57,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,1
FEUA,2016-05,,,,,,,,5.57,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,2
FEUA,2016-06,,,,,,,,5.57,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,3
FEUA,2016-09,,,,,,,,5.57,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,4
FEUA,2016-12,5.41,5.6,5.41,5.59,,,,5.58,63168000.0,63168.0,1000.0,268000.0,268.0,24.0,0.0,0.0,0.0,,,,,,2016-04-11,5
FEUA,2017-03,,,,,,,,5.62,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,6
FEUA,2017-06,,,,,,,,5.62,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,7
FEUA,2017-09,,,,,,,,5.62,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,8
FEUA,2017-12,,,,,,,,5.62,15015000.0,15015.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,9
FEUA,2018-03,,,,,,,,5.64,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,10
FEUA,2018-06,,,,,,,,5.66,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,11
FEUA,2018-09,,,,,,,,5.68,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,12
FEUA,2018-12,,,,,,,,5.68,3181000.0,3181.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,13
FEUA,2019-03,,,,,,,,5.71,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,14
FEUA,2019-12,,,,,,,,5.76,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,15
FEUA,2020-12,,,,,,,,5.89,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-11,16
FEUA,2016-04,,,,,,,,5.57,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,1
FEUA,2016-05,,,,,,,,5.57,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,2
FEUA,2016-06,,,,,,,,5.57,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,3
FEUA,2016-09,,,,,,,,5.59,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,4
FEUA,2016-12,5.63,5.67,5.54,5.59,,,,5.59,63436000.0,63436.0,1000.0,310000.0,310.0,31.0,0.0,0.0,0.0,,,,,,2016-04-12,5
FEUA,2017-03,,,,,,,,5.62,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,6
FEUA,2017-06,,,,,,,,5.62,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,7
FEUA,2017-09,,,,,,,,5.62,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,8
FEUA,2017-12,,,,,,,,5.62,15015000.0,15015.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,9
FEUA,2018-03,,,,,,,,5.66,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,10
FEUA,2018-06,,,,,,,,5.68,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,11
FEUA,2018-09,,,,,,,,5.68,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,12
FEUA,2018-12,,,,,,,,5.68,3181000.0,3181.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,13
FEUA,2019-03,,,,,,,,5.71,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,14
FEUA,2019-12,,,,,,,,5.76,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,15
FEUA,2020-12,,,,,,,,5.88,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-12,16
FEUA,2016-04,,,,,,,,5.53,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,1
FEUA,2016-05,,,,,,,,5.53,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,2
FEUA,2016-06,,,,,,,,5.53,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,3
FEUA,2016-09,,,,,,,,5.53,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,4
FEUA,2016-12,5.53,5.54,5.51,5.51,,,,5.54,63719000.0,63719.0,1000.0,33000.0,33.0,5.0,0.0,0.0,0.0,,,,,,2016-04-13,5
FEUA,2017-03,,,,,,,,5.56,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,6
FEUA,2017-06,,,,,,,,5.57,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,7
FEUA,2017-09,,,,,,,,5.58,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,8
FEUA,2017-12,5.58,5.58,5.58,5.58,,,,5.59,15015000.0,15015.0,1000.0,10000.0,10.0,1.0,0.0,0.0,0.0,,,,,,2016-04-13,9
FEUA,2018-03,,,,,,,,5.61,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,10
FEUA,2018-06,,,,,,,,5.63,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,11
FEUA,2018-09,,,,,,,,5.65,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,12
FEUA,2018-12,,,,,,,,5.65,3181000.0,3181.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,13
FEUA,2019-03,,,,,,,,5.67,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,14
FEUA,2019-12,,,,,,,,5.72,7560000.0,7560.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,15
FEUA,2020-12,,,,,,,,5.83,1300000.0,1300.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2016-04-13,16
